F, epochs, epsilon, B, weightcost, momentum, trRSME, vlRSME
12, 46, 0.02, 20, 0.0005, 0.5, 0.82584258724, 1.30640780321
12, 47, 0.02, 20, 0.0005, 0.5, 0.820604884214, 1.29161298157
12, 48, 0.02, 20, 0.0005, 0.5, 0.824752807685, 1.29051189234
12, 49, 0.02, 20, 0.0005, 0.5, 0.826561980734, 1.29238358074
12, 1, 0.02, 20, 0.001, 0.3, 1.12326513338, 1.18809547327
12, 2, 0.02, 20, 0.001, 0.3, 1.07106163338, 1.16479074363
12, 3, 0.02, 20, 0.001, 0.3, 1.0520283226, 1.15780602512
12, 4, 0.02, 20, 0.001, 0.3, 1.03829696889, 1.15732842451
12, 5, 0.02, 20, 0.001, 0.3, 1.04052344944, 1.15840521194
12, 6, 0.02, 20, 0.001, 0.3, 1.04614362231, 1.15436768482
12, 7, 0.02, 20, 0.001, 0.3, 1.03871484469, 1.15865543493
12, 8, 0.02, 20, 0.001, 0.3, 1.02723812173, 1.15817156911
12, 9, 0.02, 20, 0.001, 0.3, 1.01599170696, 1.17416941151
12, 10, 0.02, 20, 0.001, 0.3, 1.00350451345, 1.1616580617
12, 11, 0.02, 20, 0.001, 0.3, 0.991334633874, 1.16775944528
12, 12, 0.02, 20, 0.001, 0.3, 0.987707695587, 1.15794668971
12, 13, 0.02, 20, 0.001, 0.3, 0.98944757543, 1.17016888311
12, 14, 0.02, 20, 0.001, 0.3, 0.991452933288, 1.16187940997
12, 15, 0.02, 20, 0.001, 0.3, 1.00438730145, 1.17546385167
12, 16, 0.02, 20, 0.001, 0.3, 1.01651524492, 1.18596434934
12, 17, 0.02, 20, 0.001, 0.3, 1.0288685434, 1.19984614474
12, 18, 0.02, 20, 0.001, 0.3, 1.03963042963, 1.19435025067
12, 19, 0.02, 20, 0.001, 0.3, 1.05143334036, 1.20635939672
12, 20, 0.02, 20, 0.001, 0.3, 1.06333898307, 1.2089727404
12, 21, 0.02, 20, 0.001, 0.3, 1.07032228691, 1.21346092753
12, 22, 0.02, 20, 0.001, 0.3, 1.07971622101, 1.21317372804
12, 23, 0.02, 20, 0.001, 0.3, 1.08559415198, 1.20949030288
12, 24, 0.02, 20, 0.001, 0.3, 1.08918296427, 1.21449808557
12, 25, 0.02, 20, 0.001, 0.3, 1.09148277072, 1.21828470198
12, 26, 0.02, 20, 0.001, 0.3, 1.09371705558, 1.22184189523
12, 27, 0.02, 20, 0.001, 0.3, 1.09587489781, 1.22517584577
12, 28, 0.02, 20, 0.001, 0.3, 1.09794818153, 1.22829415414
12, 29, 0.02, 20, 0.001, 0.3, 1.09993102192, 1.23120521345
12, 30, 0.02, 20, 0.001, 0.3, 1.10181929672, 1.23391775543
12, 31, 0.02, 20, 0.001, 0.3, 1.10361026565, 1.23644052929
12, 32, 0.02, 20, 0.001, 0.3, 1.10530226257, 1.2387820802
12, 33, 0.02, 20, 0.001, 0.3, 1.10689444718, 1.24095060164
12, 34, 0.02, 20, 0.001, 0.3, 1.10838660538, 1.24295384139
12, 35, 0.02, 20, 0.001, 0.3, 1.10977898888, 1.24479904603
12, 36, 0.02, 20, 0.001, 0.3, 1.11107218676, 1.24649293243
12, 37, 0.02, 20, 0.001, 0.3, 1.11226702252, 1.24804167793
12, 38, 0.02, 20, 0.001, 0.3, 1.11336447188, 1.24945092291
12, 39, 0.02, 20, 0.001, 0.3, 1.11436559713, 1.2507257814
12, 40, 0.02, 20, 0.001, 0.3, 1.11527149478, 1.25187085647
12, 41, 0.02, 20, 0.001, 0.3, 1.11608325395, 1.25289025804
12, 42, 0.02, 20, 0.001, 0.3, 1.11680192335, 1.25378762169
12, 43, 0.02, 20, 0.001, 0.3, 1.11742848513, 1.25456612711
12, 44, 0.02, 20, 0.001, 0.3, 1.11796383441, 1.25522851565
12, 45, 0.02, 20, 0.001, 0.3, 1.11840876315, 1.25577710626
12, 46, 0.02, 20, 0.001, 0.3, 1.11876394774, 1.25621380954
12, 47, 0.02, 20, 0.001, 0.3, 1.11902993955, 1.2565401397
12, 48, 0.02, 20, 0.001, 0.3, 1.11920715794, 1.25675722424
12, 49, 0.02, 20, 0.001, 0.3, 1.11929588527, 1.25686581126
12, 1, 0.02, 20, 0.001, 0.5, 1.14312428044, 1.19191305634
12, 2, 0.02, 20, 0.001, 0.5, 1.076720305, 1.15197081189
12, 3, 0.02, 20, 0.001, 0.5, 1.05581135732, 1.1557393692
12, 4, 0.02, 20, 0.001, 0.5, 1.03665209975, 1.15139560148
12, 5, 0.02, 20, 0.001, 0.5, 1.03587500354, 1.14986789916
12, 6, 0.02, 20, 0.001, 0.5, 1.0388886794, 1.14636328798
12, 7, 0.02, 20, 0.001, 0.5, 1.03175510807, 1.1525819104
12, 8, 0.02, 20, 0.001, 0.5, 1.00971363909, 1.14801461029
12, 9, 0.02, 20, 0.001, 0.5, 1.00460422926, 1.16395774182
12, 10, 0.02, 20, 0.001, 0.5, 0.991734795244, 1.16628638511
12, 11, 0.02, 20, 0.001, 0.5, 0.988728406165, 1.15884929535
12, 12, 0.02, 20, 0.001, 0.5, 0.980894504365, 1.16938980199
12, 13, 0.02, 20, 0.001, 0.5, 0.974818484468, 1.17492701446
12, 14, 0.02, 20, 0.001, 0.5, 0.980520964818, 1.17783076571
12, 15, 0.02, 20, 0.001, 0.5, 0.987043707099, 1.15746864056
12, 16, 0.02, 20, 0.001, 0.5, 0.992282441056, 1.15517865272
12, 17, 0.02, 20, 0.001, 0.5, 1.00070100441, 1.14146154965
12, 18, 0.02, 20, 0.001, 0.5, 1.0057935908, 1.14091705997
12, 19, 0.02, 20, 0.001, 0.5, 1.02203250932, 1.15928572329
12, 20, 0.02, 20, 0.001, 0.5, 1.03954778804, 1.15756635539
12, 21, 0.02, 20, 0.001, 0.5, 1.05501572538, 1.15519292141
12, 22, 0.02, 20, 0.001, 0.5, 1.06411348468, 1.15322623869
12, 23, 0.02, 20, 0.001, 0.5, 1.07119701183, 1.14601259246
12, 24, 0.02, 20, 0.001, 0.5, 1.0735070725, 1.14686510904
12, 25, 0.02, 20, 0.001, 0.5, 1.07462483816, 1.1480209319
12, 26, 0.02, 20, 0.001, 0.5, 1.07573919628, 1.14916027865
12, 27, 0.02, 20, 0.001, 0.5, 1.07683903551, 1.15027588874
12, 28, 0.02, 20, 0.001, 0.5, 1.07791550404, 1.15136185276
12, 29, 0.02, 20, 0.001, 0.5, 1.07896158702, 1.15241336736
12, 30, 0.02, 20, 0.001, 0.5, 1.07997175837, 1.15342653586
12, 31, 0.02, 20, 0.001, 0.5, 1.080941695, 1.15439820558
12, 32, 0.02, 20, 0.001, 0.5, 1.08186804281, 1.15532583472
12, 33, 0.02, 20, 0.001, 0.5, 1.08274822567, 1.15620738323
12, 34, 0.02, 20, 0.001, 0.5, 1.08358028969, 1.1570412229
12, 35, 0.02, 20, 0.001, 0.5, 1.08436277636, 1.15782606323
12, 36, 0.02, 20, 0.001, 0.5, 1.08509461933, 1.15856089003
12, 37, 0.02, 20, 0.001, 0.5, 1.08577506056, 1.15924491444
12, 38, 0.02, 20, 0.001, 0.5, 1.08640358207, 1.15987753056
12, 39, 0.02, 20, 0.001, 0.5, 1.08697985058, 1.16045828011
12, 40, 0.02, 20, 0.001, 0.5, 1.08750367254, 1.16098682296
12, 41, 0.02, 20, 0.001, 0.5, 1.08797495768, 1.16146291253
12, 42, 0.02, 20, 0.001, 0.5, 1.08839368946, 1.1618863753
12, 43, 0.02, 20, 0.001, 0.5, 1.08875990122, 1.16225709373
12, 44, 0.02, 20, 0.001, 0.5, 1.08907365703, 1.16257499215
12, 45, 0.02, 20, 0.001, 0.5, 1.08933503637, 1.16284002517
12, 46, 0.02, 20, 0.001, 0.5, 1.08954412196, 1.16305216827
12, 47, 0.02, 20, 0.001, 0.5, 1.08970099044, 1.16321141034
12, 48, 0.02, 20, 0.001, 0.5, 1.08980570516, 1.16331774787
12, 49, 0.02, 20, 0.001, 0.5, 1.0898583112, 1.16337118082
12, 1, 0.02, 10, 0.0005, 0.3, 1.12178690998, 1.17374457226
12, 2, 0.02, 10, 0.0005, 0.3, 1.07032391134, 1.16533281207
12, 3, 0.02, 10, 0.0005, 0.3, 1.05292443469, 1.15105486127
12, 4, 0.02, 10, 0.0005, 0.3, 1.03650151701, 1.15327756192
12, 5, 0.02, 10, 0.0005, 0.3, 1.0260380945, 1.15916138169
12, 6, 0.02, 10, 0.0005, 0.3, 1.02785116592, 1.1501374656
12, 7, 0.02, 10, 0.0005, 0.3, 1.01769462411, 1.15961473413
12, 8, 0.02, 10, 0.0005, 0.3, 1.00719653489, 1.16570985616
12, 9, 0.02, 10, 0.0005, 0.3, 0.98719263019, 1.18477302998
12, 10, 0.02, 10, 0.0005, 0.3, 0.965943965579, 1.17960616571
12, 11, 0.02, 10, 0.0005, 0.3, 0.951557721547, 1.1894288814
12, 12, 0.02, 10, 0.0005, 0.3, 0.947789618564, 1.18138135783
12, 13, 0.02, 10, 0.0005, 0.3, 0.925515605763, 1.19066665969
12, 14, 0.02, 10, 0.0005, 0.3, 0.919824905806, 1.19013765494
12, 15, 0.02, 10, 0.0005, 0.3, 0.902827326199, 1.20484519344
12, 16, 0.02, 10, 0.0005, 0.3, 0.881851636271, 1.20454723151
12, 17, 0.02, 10, 0.0005, 0.3, 0.87522706088, 1.21017925755
12, 18, 0.02, 10, 0.0005, 0.3, 0.867520135268, 1.22586325886
12, 19, 0.02, 10, 0.0005, 0.3, 0.851665872301, 1.22598310191
12, 20, 0.02, 10, 0.0005, 0.3, 0.843562645315, 1.24182894648
12, 21, 0.02, 10, 0.0005, 0.3, 0.833232000267, 1.25822638642
12, 22, 0.02, 10, 0.0005, 0.3, 0.832839741945, 1.26407027172
12, 23, 0.02, 10, 0.0005, 0.3, 0.829341636232, 1.26805747083
12, 24, 0.02, 10, 0.0005, 0.3, 0.815137771955, 1.28669307575
12, 25, 0.02, 10, 0.0005, 0.3, 0.816367118171, 1.28822158024
12, 26, 0.02, 10, 0.0005, 0.3, 0.804051044076, 1.27429212848
12, 27, 0.02, 10, 0.0005, 0.3, 0.805309681359, 1.27140301646
12, 28, 0.02, 10, 0.0005, 0.3, 0.793771437542, 1.27104428709
12, 29, 0.02, 10, 0.0005, 0.3, 0.797492408197, 1.28123031149
12, 30, 0.02, 10, 0.0005, 0.3, 0.790917882267, 1.28258137949
12, 31, 0.02, 10, 0.0005, 0.3, 0.786760962685, 1.27474179857
12, 32, 0.02, 10, 0.0005, 0.3, 0.784828829567, 1.28229031482
12, 33, 0.02, 10, 0.0005, 0.3, 0.776812274754, 1.29570589834
12, 34, 0.02, 10, 0.0005, 0.3, 0.773211587099, 1.29135454536
12, 35, 0.02, 10, 0.0005, 0.3, 0.770791600809, 1.28495948512
12, 36, 0.02, 10, 0.0005, 0.3, 0.77070921005, 1.29674751194
12, 37, 0.02, 10, 0.0005, 0.3, 0.769260675265, 1.29015688475
12, 38, 0.02, 10, 0.0005, 0.3, 0.774179102606, 1.30130706052
12, 39, 0.02, 10, 0.0005, 0.3, 0.768292749574, 1.30268391138
12, 40, 0.02, 10, 0.0005, 0.3, 0.774989116999, 1.30055942933
12, 41, 0.02, 10, 0.0005, 0.3, 0.766155783451, 1.30074300483
12, 42, 0.02, 10, 0.0005, 0.3, 0.76256330154, 1.30212377239
12, 43, 0.02, 10, 0.0005, 0.3, 0.761363263824, 1.31099224216
12, 44, 0.02, 10, 0.0005, 0.3, 0.760130772518, 1.29770438544
12, 45, 0.02, 10, 0.0005, 0.3, 0.760900722571, 1.30951984456
12, 46, 0.02, 10, 0.0005, 0.3, 0.757396571609, 1.27932904662
12, 47, 0.02, 10, 0.0005, 0.3, 0.760035663636, 1.29878883169
12, 48, 0.02, 10, 0.0005, 0.3, 0.759723652327, 1.32174854684
12, 49, 0.02, 10, 0.0005, 0.3, 0.749956310561, 1.30570948794
12, 1, 0.02, 10, 0.0005, 0.5, 1.13891732233, 1.190652443
12, 2, 0.02, 10, 0.0005, 0.5, 1.06424114616, 1.16300254766
12, 3, 0.02, 10, 0.0005, 0.5, 1.05503859297, 1.14832990866
12, 4, 0.02, 10, 0.0005, 0.5, 1.03718183455, 1.15499364351
12, 5, 0.02, 10, 0.0005, 0.5, 1.03145346642, 1.16195137483
12, 6, 0.02, 10, 0.0005, 0.5, 1.02952207796, 1.15792842026
12, 7, 0.02, 10, 0.0005, 0.5, 1.01403447367, 1.16471486409
12, 8, 0.02, 10, 0.0005, 0.5, 0.988265060967, 1.16972102155
12, 9, 0.02, 10, 0.0005, 0.5, 0.974966946246, 1.16262202303
12, 10, 0.02, 10, 0.0005, 0.5, 0.947511084049, 1.16016619508
12, 11, 0.02, 10, 0.0005, 0.5, 0.93255628155, 1.17495869687
12, 12, 0.02, 10, 0.0005, 0.5, 0.912822256527, 1.17636220034
12, 13, 0.02, 10, 0.0005, 0.5, 0.908136113144, 1.16657139232
12, 14, 0.02, 10, 0.0005, 0.5, 0.901456466759, 1.20540468071
12, 15, 0.02, 10, 0.0005, 0.5, 0.884057050271, 1.18935670395
12, 16, 0.02, 10, 0.0005, 0.5, 0.873506771239, 1.2114866949
12, 17, 0.02, 10, 0.0005, 0.5, 0.85634040379, 1.2093190481
12, 18, 0.02, 10, 0.0005, 0.5, 0.83507024005, 1.21730210091
12, 19, 0.02, 10, 0.0005, 0.5, 0.826343991002, 1.21990779769
12, 20, 0.02, 10, 0.0005, 0.5, 0.802343232892, 1.22755300155
12, 21, 0.02, 10, 0.0005, 0.5, 0.794227172268, 1.25480977888
12, 22, 0.02, 10, 0.0005, 0.5, 0.78091449052, 1.26252301416
12, 23, 0.02, 10, 0.0005, 0.5, 0.773019153439, 1.26642137698
12, 24, 0.02, 10, 0.0005, 0.5, 0.75405281613, 1.26773814213
12, 25, 0.02, 10, 0.0005, 0.5, 0.754546497071, 1.26620407282
12, 26, 0.02, 10, 0.0005, 0.5, 0.747815308236, 1.27869956931
12, 27, 0.02, 10, 0.0005, 0.5, 0.744025886592, 1.28060761195
12, 28, 0.02, 10, 0.0005, 0.5, 0.744349688521, 1.28248610915
12, 29, 0.02, 10, 0.0005, 0.5, 0.737282396125, 1.27907582778
12, 30, 0.02, 10, 0.0005, 0.5, 0.744668840841, 1.26576528931
12, 31, 0.02, 10, 0.0005, 0.5, 0.738215914247, 1.27792282691
12, 32, 0.02, 10, 0.0005, 0.5, 0.727713750032, 1.29418882212
12, 33, 0.02, 10, 0.0005, 0.5, 0.737355866989, 1.29352785375
12, 34, 0.02, 10, 0.0005, 0.5, 0.73567055201, 1.27150545898
12, 35, 0.02, 10, 0.0005, 0.5, 0.730344331184, 1.27381725612
12, 36, 0.02, 10, 0.0005, 0.5, 0.738038874085, 1.2914860672
12, 37, 0.02, 10, 0.0005, 0.5, 0.741808642451, 1.28610450856
12, 38, 0.02, 10, 0.0005, 0.5, 0.734914274926, 1.29675354964
12, 39, 0.02, 10, 0.0005, 0.5, 0.739708817513, 1.29424439933
12, 40, 0.02, 10, 0.0005, 0.5, 0.734616246251, 1.30443466852
12, 41, 0.02, 10, 0.0005, 0.5, 0.744750147337, 1.30767544655
12, 42, 0.02, 10, 0.0005, 0.5, 0.739833751688, 1.317868292
12, 43, 0.02, 10, 0.0005, 0.5, 0.727682085084, 1.30704009099
12, 44, 0.02, 10, 0.0005, 0.5, 0.74034303165, 1.31735296145
12, 45, 0.02, 10, 0.0005, 0.5, 0.741353227706, 1.30202524552
12, 46, 0.02, 10, 0.0005, 0.5, 0.737302010423, 1.30610748678
12, 47, 0.02, 10, 0.0005, 0.5, 0.740477300408, 1.31625104331
12, 48, 0.02, 10, 0.0005, 0.5, 0.744747011098, 1.29653339055
12, 49, 0.02, 10, 0.0005, 0.5, 0.74828526228, 1.3067468036
12, 1, 0.02, 10, 0.001, 0.3, 1.13183980736, 1.17173453532
12, 2, 0.02, 10, 0.001, 0.3, 1.06925865129, 1.15754777293
12, 3, 0.02, 10, 0.001, 0.3, 1.05046258092, 1.15013995405
12, 4, 0.02, 10, 0.001, 0.3, 1.03706977351, 1.14734297239
12, 5, 0.02, 10, 0.001, 0.3, 1.03679193621, 1.15529840426
12, 6, 0.02, 10, 0.001, 0.3, 1.03820119954, 1.15901994006
12, 7, 0.02, 10, 0.001, 0.3, 1.03204600782, 1.15850786494
12, 8, 0.02, 10, 0.001, 0.3, 1.00875207479, 1.16933083509
12, 9, 0.02, 10, 0.001, 0.3, 1.00163466856, 1.16935937639
12, 10, 0.02, 10, 0.001, 0.3, 0.988882641003, 1.17121554342
12, 11, 0.02, 10, 0.001, 0.3, 0.983158653607, 1.17009368808
12, 12, 0.02, 10, 0.001, 0.3, 0.97876968241, 1.18304030483
12, 13, 0.02, 10, 0.001, 0.3, 0.983011590384, 1.19258945221
12, 14, 0.02, 10, 0.001, 0.3, 0.979808988477, 1.1922385809
12, 15, 0.02, 10, 0.001, 0.3, 0.98863518367, 1.20956060395
12, 16, 0.02, 10, 0.001, 0.3, 0.995990022092, 1.2115176272
12, 17, 0.02, 10, 0.001, 0.3, 0.998922466929, 1.22720784287
12, 18, 0.02, 10, 0.001, 0.3, 1.01186143177, 1.21999434859
12, 19, 0.02, 10, 0.001, 0.3, 1.03007423859, 1.22614087018
12, 20, 0.02, 10, 0.001, 0.3, 1.04512578466, 1.24225526539
12, 21, 0.02, 10, 0.001, 0.3, 1.05592701184, 1.2491471761
12, 22, 0.02, 10, 0.001, 0.3, 1.07558834198, 1.24387804311
12, 23, 0.02, 10, 0.001, 0.3, 1.09152815184, 1.24239195394
12, 24, 0.02, 10, 0.001, 0.3, 1.10292980277, 1.2405530058
12, 25, 0.02, 10, 0.001, 0.3, 1.11403605988, 1.24109142555
12, 26, 0.02, 10, 0.001, 0.3, 1.12309875503, 1.2386086504
12, 27, 0.02, 10, 0.001, 0.3, 1.13018922657, 1.24354424302
12, 28, 0.02, 10, 0.001, 0.3, 1.13335121814, 1.24640815544
12, 29, 0.02, 10, 0.001, 0.3, 1.13578727679, 1.24902982411
12, 30, 0.02, 10, 0.001, 0.3, 1.13803754165, 1.25143005768
12, 31, 0.02, 10, 0.001, 0.3, 1.14011393057, 1.2536272685
12, 32, 0.02, 10, 0.001, 0.3, 1.14202732944, 1.2556377343
12, 33, 0.02, 10, 0.001, 0.3, 1.14378765909, 1.25747583576
12, 34, 0.02, 10, 0.001, 0.3, 1.14540394158, 1.2591542696
12, 35, 0.02, 10, 0.001, 0.3, 1.14688436347, 1.26068423802
12, 36, 0.02, 10, 0.001, 0.3, 1.14823633507, 1.26207561601
12, 37, 0.02, 10, 0.001, 0.3, 1.14946654518, 1.26333709848
12, 38, 0.02, 10, 0.001, 0.3, 1.15058101125, 1.26447632872
12, 39, 0.02, 10, 0.001, 0.3, 1.15158512494, 1.26550001035
12, 40, 0.02, 10, 0.001, 0.3, 1.15248369327, 1.26641400418
12, 41, 0.02, 10, 0.001, 0.3, 1.15328097558, 1.2672234117
12, 42, 0.02, 10, 0.001, 0.3, 1.15398071632, 1.26793264667
12, 43, 0.02, 10, 0.001, 0.3, 1.15458617414, 1.26854549605
12, 44, 0.02, 10, 0.001, 0.3, 1.15510014709, 1.26906517143
12, 45, 0.02, 10, 0.001, 0.3, 1.15552499445, 1.26949435199
12, 46, 0.02, 10, 0.001, 0.3, 1.15586265506, 1.26983521984
12, 47, 0.02, 10, 0.001, 0.3, 1.15611466246, 1.2700894884
12, 48, 0.02, 10, 0.001, 0.3, 1.15628215685, 1.27025842445
12, 49, 0.02, 10, 0.001, 0.3, 1.15636589398, 1.27034286429
12, 1, 0.02, 10, 0.001, 0.5, 1.13142191547, 1.18264712126
12, 2, 0.02, 10, 0.001, 0.5, 1.06906140746, 1.1561827994
12, 3, 0.02, 10, 0.001, 0.5, 1.0541315575, 1.15293440965
12, 4, 0.02, 10, 0.001, 0.5, 1.03829428412, 1.15177363808
12, 5, 0.02, 10, 0.001, 0.5, 1.03984597624, 1.14994523171
12, 6, 0.02, 10, 0.001, 0.5, 1.04330151931, 1.16206266979
12, 7, 0.02, 10, 0.001, 0.5, 1.03636527516, 1.17711041691
12, 8, 0.02, 10, 0.001, 0.5, 1.03133339374, 1.19689495255
12, 9, 0.02, 10, 0.001, 0.5, 1.01038854669, 1.18242769329
12, 10, 0.02, 10, 0.001, 0.5, 0.996306969815, 1.1932125383
12, 11, 0.02, 10, 0.001, 0.5, 0.991920884491, 1.17713538244
12, 12, 0.02, 10, 0.001, 0.5, 0.983702524778, 1.18288774162
12, 13, 0.02, 10, 0.001, 0.5, 0.987299711145, 1.17598496377
12, 14, 0.02, 10, 0.001, 0.5, 0.978179267238, 1.18318780112
12, 15, 0.02, 10, 0.001, 0.5, 0.986070784407, 1.18670148014
12, 16, 0.02, 10, 0.001, 0.5, 0.990371986939, 1.18060647048
12, 17, 0.02, 10, 0.001, 0.5, 0.99823239861, 1.18282366902
12, 18, 0.02, 10, 0.001, 0.5, 1.00214403643, 1.18110084883
12, 19, 0.02, 10, 0.001, 0.5, 1.02349511567, 1.19953935877
12, 20, 0.02, 10, 0.001, 0.5, 1.04372291408, 1.22580339009
12, 21, 0.02, 10, 0.001, 0.5, 1.06541094583, 1.22048747669
12, 22, 0.02, 10, 0.001, 0.5, 1.08649082301, 1.22934272962
12, 23, 0.02, 10, 0.001, 0.5, 1.10653981142, 1.23394625152
12, 24, 0.02, 10, 0.001, 0.5, 1.11330384005, 1.24629385742
12, 25, 0.02, 10, 0.001, 0.5, 1.11603706112, 1.25135940783
12, 26, 0.02, 10, 0.001, 0.5, 1.11864763824, 1.25559114481
12, 27, 0.02, 10, 0.001, 0.5, 1.12109461542, 1.25954353723
12, 28, 0.02, 10, 0.001, 0.5, 1.12340467751, 1.2632276387
12, 29, 0.02, 10, 0.001, 0.5, 1.12557877652, 1.26665525362
12, 30, 0.02, 10, 0.001, 0.5, 1.12761906047, 1.26983845334
12, 31, 0.02, 10, 0.001, 0.5, 1.12952848291, 1.27278922215
12, 32, 0.02, 10, 0.001, 0.5, 1.13131050348, 1.27551920572
12, 33, 0.02, 10, 0.001, 0.5, 1.13296886155, 1.27803953842
12, 34, 0.02, 10, 0.001, 0.5, 1.13450740734, 1.28036073079
12, 35, 0.02, 10, 0.001, 0.5, 1.13592997793, 1.2824926017
12, 36, 0.02, 10, 0.001, 0.5, 1.13724030791, 1.28444424326
12, 37, 0.02, 10, 0.001, 0.5, 1.13844196626, 1.28622400908
12, 38, 0.02, 10, 0.001, 0.5, 1.13953831324, 1.28783951875
12, 39, 0.02, 10, 0.001, 0.5, 1.14053247186, 1.28929767296
12, 40, 0.02, 10, 0.001, 0.5, 1.1414273103, 1.29060467534
12, 41, 0.02, 10, 0.001, 0.5, 1.14222543199, 1.29176605787
12, 42, 0.02, 10, 0.001, 0.5, 1.14292917118, 1.29278670768
12, 43, 0.02, 10, 0.001, 0.5, 1.14354059214, 1.29367089371
12, 44, 0.02, 10, 0.001, 0.5, 1.14406149074, 1.29442229196
12, 45, 0.02, 10, 0.001, 0.5, 1.14449339738, 1.2950440087
12, 46, 0.02, 10, 0.001, 0.5, 1.14483758049, 1.29553860093
12, 47, 0.02, 10, 0.001, 0.5, 1.14509505018, 1.29590809386
12, 48, 0.02, 10, 0.001, 0.5, 1.14526656142, 1.29615399505
12, 49, 0.02, 10, 0.001, 0.5, 1.14535261682, 1.29627730517
12, 1, 0.005, 20, 0.0005, 0.3, 1.16326454187, 1.20148509993
12, 2, 0.005, 20, 0.0005, 0.3, 1.13283255496, 1.18480387256
12, 3, 0.005, 20, 0.0005, 0.3, 1.08904455488, 1.1546953928
12, 4, 0.005, 20, 0.0005, 0.3, 1.07074021874, 1.16586176834
12, 5, 0.005, 20, 0.0005, 0.3, 1.06514736009, 1.15622101856
12, 6, 0.005, 20, 0.0005, 0.3, 1.05226353523, 1.15497616683
12, 7, 0.005, 20, 0.0005, 0.3, 1.04019631912, 1.1433190975
12, 8, 0.005, 20, 0.0005, 0.3, 1.02677987897, 1.15590548773
12, 9, 0.005, 20, 0.0005, 0.3, 1.02208127694, 1.15773602126
12, 10, 0.005, 20, 0.0005, 0.3, 1.02106023368, 1.16010373327
12, 11, 0.005, 20, 0.0005, 0.3, 1.01908276319, 1.14899681948
12, 12, 0.005, 20, 0.0005, 0.3, 1.01813488309, 1.16974292209
12, 13, 0.005, 20, 0.0005, 0.3, 1.01450393849, 1.14550335701
12, 14, 0.005, 20, 0.0005, 0.3, 1.01314840296, 1.15191158447
12, 15, 0.005, 20, 0.0005, 0.3, 0.993940394153, 1.14485995536
12, 16, 0.005, 20, 0.0005, 0.3, 0.981155388121, 1.15547397728
12, 17, 0.005, 20, 0.0005, 0.3, 0.972189331195, 1.17146253095
12, 18, 0.005, 20, 0.0005, 0.3, 0.969865667885, 1.17012485705
12, 19, 0.005, 20, 0.0005, 0.3, 0.953878604933, 1.16722718554
12, 20, 0.005, 20, 0.0005, 0.3, 0.953376638403, 1.17940759279
12, 21, 0.005, 20, 0.0005, 0.3, 0.940425844701, 1.16448610196
12, 22, 0.005, 20, 0.0005, 0.3, 0.926113557104, 1.16693426056
12, 23, 0.005, 20, 0.0005, 0.3, 0.917872571495, 1.16825236444
12, 24, 0.005, 20, 0.0005, 0.3, 0.920268307107, 1.16543832191
12, 25, 0.005, 20, 0.0005, 0.3, 0.900416685886, 1.17192191348
12, 26, 0.005, 20, 0.0005, 0.3, 0.895548126635, 1.17652258719
12, 27, 0.005, 20, 0.0005, 0.3, 0.892791952151, 1.15691507557
12, 28, 0.005, 20, 0.0005, 0.3, 0.886169602003, 1.18335331227
12, 29, 0.005, 20, 0.0005, 0.3, 0.882871709471, 1.18082425762
12, 30, 0.005, 20, 0.0005, 0.3, 0.86444122387, 1.19296304326
12, 31, 0.005, 20, 0.0005, 0.3, 0.875438813466, 1.18651042486
12, 32, 0.005, 20, 0.0005, 0.3, 0.86581951332, 1.18329991371
12, 33, 0.005, 20, 0.0005, 0.3, 0.854897777275, 1.18180726526
12, 34, 0.005, 20, 0.0005, 0.3, 0.851991967883, 1.19320831712
12, 35, 0.005, 20, 0.0005, 0.3, 0.836421263599, 1.1863028978
12, 36, 0.005, 20, 0.0005, 0.3, 0.841215184849, 1.19385953413
12, 37, 0.005, 20, 0.0005, 0.3, 0.839047451166, 1.19024478749
12, 38, 0.005, 20, 0.0005, 0.3, 0.827328119011, 1.18141635017
12, 39, 0.005, 20, 0.0005, 0.3, 0.815917871835, 1.20013640829
12, 40, 0.005, 20, 0.0005, 0.3, 0.81835927451, 1.17950390716
12, 41, 0.005, 20, 0.0005, 0.3, 0.821154820583, 1.18209402217
12, 42, 0.005, 20, 0.0005, 0.3, 0.812236592573, 1.1870460332
12, 43, 0.005, 20, 0.0005, 0.3, 0.803906449285, 1.17631557056
12, 44, 0.005, 20, 0.0005, 0.3, 0.800284027872, 1.18163941404
12, 45, 0.005, 20, 0.0005, 0.3, 0.800781726941, 1.18015770476
12, 46, 0.005, 20, 0.0005, 0.3, 0.795396524613, 1.19869085242
12, 47, 0.005, 20, 0.0005, 0.3, 0.802210105954, 1.19568620083
12, 48, 0.005, 20, 0.0005, 0.3, 0.810430817364, 1.19632678748
12, 49, 0.005, 20, 0.0005, 0.3, 0.803877991498, 1.2114652133
12, 1, 0.005, 20, 0.0005, 0.5, 1.18259503433, 1.20996686209
12, 2, 0.005, 20, 0.0005, 0.5, 1.13848375748, 1.17809712687
12, 3, 0.005, 20, 0.0005, 0.5, 1.08309613604, 1.14912454302
12, 4, 0.005, 20, 0.0005, 0.5, 1.0664377079, 1.15201875665
12, 5, 0.005, 20, 0.0005, 0.5, 1.0567473485, 1.15383039068
12, 6, 0.005, 20, 0.0005, 0.5, 1.04878835345, 1.16119476245
12, 7, 0.005, 20, 0.0005, 0.5, 1.0369014994, 1.1573068203
